"","X.1","X","S_ID","S_gend","S_SES","num_tchrs","phys","tchr1","tchr2","tchr3","tchr4","tchr5","tchr6","tchr7","tchr8","tchr9","tchr10","tchr11","tchr12","w1","w2","w3","w4","w5","w6","w7","w8","w9","w10","w11","w12","Math","t10_exp","t1_exp","t2_exp","t3_exp","t4_exp","t5_exp","t6_exp","t7_exp","t8_exp","t9_exp","t11_exp","t12_exp","phys_tchr","SAT_M","female","NB"
"5058",5058,5058,5058,0,13.0514903592297,2,0,38,7,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,508.917222786209,0,9.73603882956232,10.945642594976,0,0,0,0,0,0,0,0,0,0,669,1,0
"5059",5059,5059,5059,1,16.1551384376218,1,0,37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,474.766295833046,0,14.0426112520509,0,0,0,0,0,0,0,0,0,0,0,548,0,0
"5060",5060,5060,5060,0,14.858647370112,1,0,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,376.41228148389,0,10.7250079784901,0,0,0,0,0,0,0,0,0,0,0,256,1,0
"5061",5061,5061,5061,0,12.8239546002519,2,0,27,48,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,480.228918521874,0,10.8196537490001,12.6319687988971,0,0,0,0,0,0,0,0,0,0,553,1,0
"5062",5062,5062,5062,1,11.6927399462397,4,0,53,36,52,11,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,503.737639057328,0,9.64516503595887,11.8739321105798,12.6640188868136,9.29957302994508,0,0,0,0,0,0,0,0,708,0,0
"5063",5063,5063,5063,0,10.2975137942943,6,0,41,11,13,8,2,9,0,0,0,0,0,0,0.166,0.166,0.166,0.166,0.166,0.166,0,0,0,0,0,0,404.270070648116,0,10.6661166318245,9.29957302994508,10.7984362537483,12.3105226427771,12.1012157080687,7.80406012825676,0,0,0,0,0,0,448,1,0
"5064",5064,5064,5064,0,13.5892891891179,1,0,48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,521.089203012698,0,12.6319687988971,0,0,0,0,0,0,0,0,0,0,0,645,1,0
"5065",5065,5065,5065,0,14.761576784534,1,1,55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,452.199519403207,0,10.1474117796323,0,0,0,0,0,0,0,0,0,0,9,376,1,0
"5066",5066,5066,5066,0,17.127816585992,2,0,44,51,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,515.997423132728,0,11.3092300060931,11.5123969955704,0,0,0,0,0,0,0,0,0,0,783,1,0
"5067",5067,5067,5067,1,17.8574824834196,4,0,39,38,20,41,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,412.005248188478,0,9.11173690987654,9.73603882956232,14.7281041532495,10.6661166318245,0,0,0,0,0,0,0,0,346,0,0
"5068",5068,5068,5068,0,16.2043611778874,1,0,54,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,431.609976697312,0,11.336725230796,0,0,0,0,0,0,0,0,0,0,0,336,1,0
"5069",5069,5069,5069,1,10.1127435306637,2,0,43,19,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,472.791459909936,0,8.84212216695445,13.9804579273837,0,0,0,0,0,0,0,0,0,0,707,0,0
"5070",5070,5070,5070,0,12.1959886522937,6,0,45,17,18,19,34,43,0,0,0,0,0,0,0.166,0.166,0.166,0.166,0.166,0.166,0,0,0,0,0,0,406.048929107864,0,8.63967659646806,9.51628646755361,4.43451517905847,13.9804579273837,11.66787751479,8.84212216695445,0,0,0,0,0,0,491,1,0
"5071",5071,5071,5071,0,12.4580188852482,5,0,36,14,27,12,20,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,348.478651968974,0,11.8739321105798,10.3871985168316,10.8196537490001,12.6826547730217,14.7281041532495,0,0,0,0,0,0,0,237,1,0
"5072",5072,5072,5072,0,18.9107431787735,5,1,27,37,32,23,38,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,501.458579345286,0,10.8196537490001,14.0426112520509,9.60335949708028,8.11225407772147,9.73603882956232,0,0,0,0,0,0,2,645,1,0
"5073",5073,5073,5073,0,11.6363524060541,12,0,20,17,6,35,48,8,10,49,46,27,25,28,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,410.507520275856,10.8196537490001,14.7281041532495,9.51628646755361,6.70776596349245,11.8696938380526,12.6319687988971,12.3105226427771,8.80820170856509,11.04926962007,11.0806765260795,11.0426857338776,10.5774280615315,0,489,1,0
"5074",5074,5074,5074,1,12.7884695224444,1,0,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,517.158321031558,0,8.11225407772147,0,0,0,0,0,0,0,0,0,0,0,632,0,0
"5075",5075,5075,5075,0,10.2850956396628,3,0,41,42,33,0,0,0,0,0,0,0,0,0,0.33,0.33,0.33,0,0,0,0,0,0,0,0,0,460.930328281917,0,10.6661166318245,12.231555005867,9.91540359655629,0,0,0,0,0,0,0,0,0,436,1,0
"5076",5076,5076,5076,0,13.2610668000219,2,0,23,45,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,550.005877885301,0,8.11225407772147,8.63967659646806,0,0,0,0,0,0,0,0,0,0,766,1,0
"5077",5077,5077,5077,0,15.8254062178964,6,0,35,32,48,56,24,40,0,0,0,0,0,0,0.166,0.166,0.166,0.166,0.166,0.166,0,0,0,0,0,0,496.174325940218,0,11.8696938380526,9.60335949708028,12.6319687988971,11.2095714437702,9.51271047069275,13.1075611039344,0,0,0,0,0,0,540,1,0
"5078",5078,5078,5078,1,11.3906072301025,1,0,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,426.45936653862,0,10.5774280615315,0,0,0,0,0,0,0,0,0,0,0,334,0,0
"5079",5079,5079,5079,1,12.2919201604578,2,1,27,5,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,529.542124731099,0,10.8196537490001,11.2888051365165,0,0,0,0,0,0,0,0,0,18,722,0,0
"5080",5080,5080,5080,2,11.5502725186453,1,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,464.771408793552,0,4.43451517905847,0,0,0,0,0,0,0,0,0,0,0,649,0,1
"5081",5081,5081,5081,0,14.595917151163,4,1,24,40,12,4,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,472.974105524504,0,9.51271047069275,13.1075611039344,12.6826547730217,6.76306352594885,0,0,0,0,0,0,0,5,606,1,0
"5082",5082,5082,5082,1,13.1231800423071,3,0,55,34,47,0,0,0,0,0,0,0,0,0,0.33,0.33,0.33,0,0,0,0,0,0,0,0,0,427.185562857839,0,10.1474117796323,11.66787751479,7.17406798003331,0,0,0,0,0,0,0,0,0,413,0,0
"5083",5083,5083,5083,1,13.8400311712274,2,0,37,45,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,355.469224949655,0,14.0426112520509,8.63967659646806,0,0,0,0,0,0,0,0,0,0,233,0,0
"5084",5084,5084,5084,0,16.8790795630543,2,0,50,14,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,460.272282184382,0,11.1255603693714,10.3871985168316,0,0,0,0,0,0,0,0,0,0,555,1,0
"5085",5085,5085,5085,0,13.51497146475,5,0,30,21,43,32,44,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,468.985556348925,0,10.1384996975031,8.71505503742822,8.84212216695445,9.60335949708028,11.3092300060931,0,0,0,0,0,0,0,477,1,0
"5086",5086,5086,5086,0,13.5267706404064,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,409.598886053442,0,12.1012157080687,0,0,0,0,0,0,0,0,0,0,0,476,1,0
"5087",5087,5087,5087,1,17.1816519658525,4,0,22,8,10,16,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,366.746823527884,0,9.80367878257245,12.3105226427771,8.80820170856509,12.6418455693281,0,0,0,0,0,0,0,0,313,0,0
"5088",5088,5088,5088,1,12.1056156351631,1,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,512.954106389187,0,8.80820170856509,0,0,0,0,0,0,0,0,0,0,0,719,0,0
"5089",5089,5089,5089,1,12.7912367376496,2,0,32,11,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,432.919297065286,0,9.60335949708028,9.29957302994508,0,0,0,0,0,0,0,0,0,0,454,0,0
"5090",5090,5090,5090,1,12.1103440278685,3,0,25,43,36,0,0,0,0,0,0,0,0,0,0.33,0.33,0.33,0,0,0,0,0,0,0,0,0,413.868441782219,0,11.0426857338776,8.84212216695445,11.8739321105798,0,0,0,0,0,0,0,0,0,357,0,0
"5091",5091,5091,5091,0,13.8672927495674,1,1,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,463.053659760928,0,11.8739321105798,0,0,0,0,0,0,0,0,0,0,8,461,1,0
"5092",5092,5092,5092,1,11.9839429265756,4,0,34,9,20,24,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,377.658806877751,0,11.66787751479,7.80406012825676,14.7281041532495,9.51271047069275,0,0,0,0,0,0,0,0,216,0,0
"5093",5093,5093,5093,0,14.4501348974726,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,340.480928610242,0,8.98849581602542,0,0,0,0,0,0,0,0,0,0,2,340,1,0
"5094",5094,5094,5094,0,13.8953574201212,2,0,15,2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,375.940001724928,0,8.29223077917004,12.1012157080687,0,0,0,0,0,0,0,0,0,0,433,1,0
"5095",5095,5095,5095,1,10.3494345819491,5,1,49,22,4,51,44,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,499.078634171216,0,11.04926962007,9.80367878257245,6.76306352594885,11.5123969955704,11.3092300060931,0,0,0,0,0,0,7,609,0,0
"5096",5096,5096,5096,0,11.1613689306335,2,0,29,52,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,354.634759473347,0,10.7250079784901,12.6640188868136,0,0,0,0,0,0,0,0,0,0,232,1,0
"5097",5097,5097,5097,0,11.5564693274911,1,0,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,521.09186751635,0,13.1075611039344,0,0,0,0,0,0,0,0,0,0,0,733,1,0
"5098",5098,5098,5098,0,11.2581202663307,2,0,16,53,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,335.760883806897,0,12.6418455693281,9.64516503595887,0,0,0,0,0,0,0,0,0,0,253,1,0
"5099",5099,5099,5099,0,12.784158061409,2,0,52,8,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,503.212405784641,0,12.6640188868136,12.3105226427771,0,0,0,0,0,0,0,0,0,0,654,1,0
"5100",5100,5100,5100,1,16.3395663576162,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,520.300724795331,0,9.54109737773958,0,0,0,0,0,0,0,0,0,0,0,744,0,0
"5101",5101,5101,5101,1,11.1864297217031,1,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,373.307427802915,0,14.7281041532495,0,0,0,0,0,0,0,0,0,0,0,348,0,0
"5102",5102,5102,5102,1,11.2798205109359,12,0,3,56,9,43,45,53,14,55,11,54,35,49,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,374.765439255011,11.336725230796,9.54109737773958,11.2095714437702,7.80406012825676,8.84212216695445,8.63967659646806,9.64516503595887,10.3871985168316,10.1474117796323,9.29957302994508,11.8696938380526,11.04926962007,0,295,0,0
"5103",5103,5103,5103,0,16.0586201890005,6,0,38,41,36,18,44,17,0,0,0,0,0,0,0.166,0.166,0.166,0.166,0.166,0.166,0,0,0,0,0,0,540.858848951339,0,9.73603882956232,10.6661166318245,11.8739321105798,4.43451517905847,11.3092300060931,9.51628646755361,0,0,0,0,0,0,709,1,0
"5104",5104,5104,5104,1,12.3417409922462,2,0,50,10,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,376.814635866494,0,11.1255603693714,8.80820170856509,0,0,0,0,0,0,0,0,0,0,316,0,0
"5105",5105,5105,5105,1,11.6892713422319,1,1,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,388.292851823713,0,10.7250079784901,0,0,0,0,0,0,0,0,0,0,2,302,0,0
"5106",5106,5106,5106,1,10.5975877674168,4,0,5,2,48,46,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,443.895198895325,0,11.2888051365165,12.1012157080687,12.6319687988971,11.0806765260795,0,0,0,0,0,0,0,0,494,0,0
"5107",5107,5107,5107,1,12.1463658904026,7,0,55,56,38,9,16,30,27,0,0,0,0,0,0.1428,0.1428,0.1428,0.1428,0.1428,0.1428,0.1428,0,0,0,0,0,557.413523739593,0,10.1474117796323,11.2095714437702,9.73603882956232,7.80406012825676,12.6418455693281,10.1384996975031,10.8196537490001,0,0,0,0,0,783,0,0
"5108",5108,5108,5108,0,12.5554757606713,4,0,23,20,17,21,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,354.446105715188,0,8.11225407772147,14.7281041532495,9.51628646755361,8.71505503742822,0,0,0,0,0,0,0,0,249,1,0
"5109",5109,5109,5109,0,14.6039389951237,1,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,519.791581311601,0,9.60335949708028,0,0,0,0,0,0,0,0,0,0,0,635,1,0
"5110",5110,5110,5110,0,13.2392740857517,1,0,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,449.24426946939,0,8.11225407772147,0,0,0,0,0,0,0,0,0,0,0,572,1,0
"5111",5111,5111,5111,0,10.6140111861653,2,0,40,2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,490.067911245228,0,13.1075611039344,12.1012157080687,0,0,0,0,0,0,0,0,0,0,605,1,0
"5112",5112,5112,5112,1,15.9901241183439,3,0,2,23,43,0,0,0,0,0,0,0,0,0,0.33,0.33,0.33,0,0,0,0,0,0,0,0,0,406.493349711598,0,12.1012157080687,8.11225407772147,8.84212216695445,0,0,0,0,0,0,0,0,0,463,0,0
"5113",5113,5113,5113,0,10.7869519502538,1,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,480.094854361245,0,10.7984362537483,0,0,0,0,0,0,0,0,0,0,0,697,1,0
"5114",5114,5114,5114,1,16.4574292642732,2,0,38,34,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,401.36260906107,0,9.73603882956232,11.66787751479,0,0,0,0,0,0,0,0,0,0,318,0,0
"5115",5115,5115,5115,1,9.85885501301149,1,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,435.573644657904,0,12.6826547730217,0,0,0,0,0,0,0,0,0,0,0,496,0,0
"5116",5116,5116,5116,0,14.8648700801334,2,1,26,40,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,524.617827141548,0,8.83553574538857,13.1075611039344,0,0,0,0,0,0,0,0,0,12,705,1,0
"5117",5117,5117,5117,0,13.3926396947235,2,0,49,7,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,533.393097075662,0,11.04926962007,10.945642594976,0,0,0,0,0,0,0,0,0,0,780,1,0
"5118",5118,5118,5118,0,15.1893984992101,2,0,40,22,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,504.519864723162,0,13.1075611039344,9.80367878257245,0,0,0,0,0,0,0,0,0,0,714,1,0
"5119",5119,5119,5119,0,13.1740917471843,6,1,37,16,38,21,39,7,0,0,0,0,0,0,0.166,0.166,0.166,0.166,0.166,0.166,0,0,0,0,0,0,522.800051383715,0,14.0426112520509,12.6418455693281,9.73603882956232,8.71505503742822,9.11173690987654,10.945642594976,0,0,0,0,0,19,739,1,0
"5120",5120,5120,5120,0,14.2205875394585,6,1,7,16,15,56,47,51,0,0,0,0,0,0,0.166,0.166,0.166,0.166,0.166,0.166,0,0,0,0,0,0,415.397644572607,0,10.945642594976,12.6418455693281,8.29223077917004,11.2095714437702,7.17406798003331,11.5123969955704,0,0,0,0,0,4,425,1,0
"5121",5121,5121,5121,0,11.543164248505,2,1,11,56,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,516.187854588134,0,9.29957302994508,11.2095714437702,0,0,0,0,0,0,0,0,0,11,767,1,0
"5122",5122,5122,5122,0,14.3710544799328,2,1,56,36,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,502.580119332568,0,11.2095714437702,11.8739321105798,0,0,0,0,0,0,0,0,0,4,585,1,0
"5123",5123,5123,5123,1,15.758099570317,4,1,49,48,22,52,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,461.720937445507,0,11.04926962007,12.6319687988971,9.80367878257245,12.6640188868136,0,0,0,0,0,0,0,6,529,0,0
"5124",5124,5124,5124,1,13.5395955989292,1,1,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,473.375710062065,0,9.51628646755361,0,0,0,0,0,0,0,0,0,0,20,728,0,0
"5125",5125,5125,5125,1,13.5006838887126,5,0,4,20,23,17,45,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,487.687658189936,0,6.76306352594885,14.7281041532495,8.11225407772147,9.51628646755361,8.63967659646806,0,0,0,0,0,0,0,514,0,0
"5126",5126,5126,5126,1,12.8053391577427,6,0,12,27,4,44,52,53,0,0,0,0,0,0,0.166,0.166,0.166,0.166,0.166,0.166,0,0,0,0,0,0,462.046293746723,0,12.6826547730217,10.8196537490001,6.76306352594885,11.3092300060931,12.6640188868136,9.64516503595887,0,0,0,0,0,0,471,0,0
"5127",5127,5127,5127,0,12.3991207992696,2,0,32,14,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,455.037798086017,0,9.60335949708028,10.3871985168316,0,0,0,0,0,0,0,0,0,0,599,1,0
"5128",5128,5128,5128,1,8.31216305925332,6,1,55,52,12,42,43,51,0,0,0,0,0,0,0.166,0.166,0.166,0.166,0.166,0.166,0,0,0,0,0,0,509.207558999494,0,10.1474117796323,12.6640188868136,12.6826547730217,12.231555005867,8.84212216695445,11.5123969955704,0,0,0,0,0,22,632,0,0
"5129",5129,5129,5129,0,13.103271142717,1,0,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,389.6029530309,0,11.8739321105798,0,0,0,0,0,0,0,0,0,0,0,390,1,0
"5130",5130,5130,5130,1,7.87119778899303,4,0,39,16,48,36,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,485.501003413451,0,9.11173690987654,12.6418455693281,12.6319687988971,11.8739321105798,0,0,0,0,0,0,0,0,636,0,0
"5131",5131,5131,5131,0,9.19847198280534,6,1,10,52,43,35,55,45,0,0,0,0,0,0,0.166,0.166,0.166,0.166,0.166,0.166,0,0,0,0,0,0,347.573861159218,0,8.80820170856509,12.6640188868136,8.84212216695445,11.8696938380526,10.1474117796323,8.63967659646806,0,0,0,0,0,13,245,1,0
"5132",5132,5132,5132,0,15.5285530638623,4,0,25,8,43,53,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,462.021336243761,0,11.0426857338776,12.3105226427771,8.84212216695445,9.64516503595887,0,0,0,0,0,0,0,0,596,1,0
"5133",5133,5133,5133,0,13.0472803547537,1,0,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,428.691282238244,0,10.7250079784901,0,0,0,0,0,0,0,0,0,0,0,491,1,0
"5134",5134,5134,5134,0,16.9136683129326,1,1,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,484.708297060687,0,8.71505503742822,0,0,0,0,0,0,0,0,0,0,14,530,1,0
"5135",5135,5135,5135,2,12.6730328363152,2,0,45,56,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,552.399589259106,0,8.63967659646806,11.2095714437702,0,0,0,0,0,0,0,0,0,0,787,0,1
"5136",5136,5136,5136,0,13.6390120168161,6,0,23,41,17,40,21,51,0,0,0,0,0,0,0.166,0.166,0.166,0.166,0.166,0.166,0,0,0,0,0,0,484.446078019651,0,8.11225407772147,10.6661166318245,9.51628646755361,13.1075611039344,8.71505503742822,11.5123969955704,0,0,0,0,0,0,559,1,0
"5137",5137,5137,5137,0,11.6636057057298,2,0,20,19,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,479.539489995309,0,14.7281041532495,13.9804579273837,0,0,0,0,0,0,0,0,0,0,779,1,0
"5138",5138,5138,5138,1,14.5284232389165,5,0,47,55,3,54,1,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,411.281203536645,0,7.17406798003331,10.1474117796323,9.54109737773958,11.336725230796,8.98849581602542,0,0,0,0,0,0,0,473,0,0
"5139",5139,5139,5139,0,14.6921748099996,5,1,6,17,18,48,29,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,386.746839927458,0,6.70776596349245,9.51628646755361,4.43451517905847,12.6319687988971,10.7250079784901,0,0,0,0,0,0,10,387,1,0
"5140",5140,5140,5140,0,15.5925819186635,3,1,14,27,54,0,0,0,0,0,0,0,0,0,0.33,0.33,0.33,0,0,0,0,0,0,0,0,0,383.993487301187,0,10.3871985168316,10.8196537490001,11.336725230796,0,0,0,0,0,0,0,0,7,307,1,0
"5141",5141,5141,5141,0,9.63429761641556,1,1,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,503.73060094318,0,8.63967659646806,0,0,0,0,0,0,0,0,0,0,2,676,1,0
"5142",5142,5142,5142,2,12.1644244362225,6,0,40,50,26,44,14,23,0,0,0,0,0,0,0.166,0.166,0.166,0.166,0.166,0.166,0,0,0,0,0,0,458.834394270597,0,13.1075611039344,11.1255603693714,8.83553574538857,11.3092300060931,10.3871985168316,8.11225407772147,0,0,0,0,0,0,612,0,1
"5143",5143,5143,5143,0,10.4126144410209,1,1,53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,502.905452078458,0,9.64516503595887,0,0,0,0,0,0,0,0,0,0,16,588,1,0
"5144",5144,5144,5144,0,11.0555675990438,4,1,26,54,2,52,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,406.377147701036,0,8.83553574538857,11.336725230796,12.1012157080687,12.6640188868136,0,0,0,0,0,0,0,9,459,1,0
"5145",5145,5145,5145,0,13.7294695299396,4,0,24,54,37,16,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,476.732507849117,0,9.51271047069275,11.336725230796,14.0426112520509,12.6418455693281,0,0,0,0,0,0,0,0,572,1,0
"5146",5146,5146,5146,1,12.0035943479948,5,0,10,13,18,37,6,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,493.899410561011,0,8.80820170856509,10.7984362537483,4.43451517905847,14.0426112520509,6.70776596349245,0,0,0,0,0,0,0,647,0,0
"5147",5147,5147,5147,0,12.5079006553895,1,1,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,492.166443522803,0,8.63967659646806,0,0,0,0,0,0,0,0,0,0,16,640,1,0
"5148",5148,5148,5148,0,13.2438070858056,2,1,39,11,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,507.035805657599,0,9.11173690987654,9.29957302994508,0,0,0,0,0,0,0,0,0,20,635,1,0
"5149",5149,5149,5149,0,15.8787994605177,1,0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,319.749418548419,0,9.51628646755361,0,0,0,0,0,0,0,0,0,0,0,214,1,0
"5150",5150,5150,5150,0,12.3188866540502,5,0,55,46,47,52,54,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,568.078888186193,0,10.1474117796323,11.0806765260795,7.17406798003331,12.6640188868136,11.336725230796,0,0,0,0,0,0,0,730,1,0
"5151",5151,5151,5151,0,11.2686994859686,2,1,38,25,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,430.74887151589,0,9.73603882956232,11.0426857338776,0,0,0,0,0,0,0,0,0,6,430,1,0
"5152",5152,5152,5152,0,11.2552616449092,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,360.480953495391,0,12.1012157080687,0,0,0,0,0,0,0,0,0,0,0,335,1,0
"5153",5153,5153,5153,0,14.3488861394205,1,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,382.810382399012,0,10.945642594976,0,0,0,0,0,0,0,0,0,0,0,322,1,0
"5154",5154,5154,5154,1,14.0757710241848,6,0,19,31,1,36,42,45,0,0,0,0,0,0,0.166,0.166,0.166,0.166,0.166,0.166,0,0,0,0,0,0,551.480957987158,0,13.9804579273837,11.3233010955249,8.98849581602542,11.8739321105798,12.231555005867,8.63967659646806,0,0,0,0,0,0,770,0,0
"5155",5155,5155,5155,0,16.9953498633757,2,0,25,17,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,489.369409431154,0,11.0426857338776,9.51628646755361,0,0,0,0,0,0,0,0,0,0,628,1,0
"5156",5156,5156,5156,1,11.4602262820808,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,447.007622622759,0,9.54109737773958,0,0,0,0,0,0,0,0,0,0,0,620,0,0
"5157",5157,5157,5157,1,12.2273482057177,6,0,47,21,44,35,48,23,0,0,0,0,0,0,0.166,0.166,0.166,0.166,0.166,0.166,0,0,0,0,0,0,463.551944942949,0,7.17406798003331,8.71505503742822,11.3092300060931,11.8696938380526,12.6319687988971,8.11225407772147,0,0,0,0,0,0,538,0,0
